datetime,Temp,Umi,Vento,Rad,Chuva
2025-10-01 17:00:00,19.4,93.0,3.4,569.6,0.0
2025-10-01 18:00:00,20.9,90.0,2.7,760.7,0.0
2025-10-01 19:00:00,20.7,82.0,2.3,692.2,0.0
2025-10-01 20:00:00,18.35,93.5,3.75,162.6,0.0
2025-10-01 21:00:00,19.0,94.0,2.7,6.1,0.0
2025-10-01 22:00:00,18.3,95.0,4.9,4.1,0.0
2025-10-01 23:00:00,18.1,96.0,4.3,2.0999999999999996,0.0
2025-10-02 00:00:00,17.6,97.0,5.8,0.1,0.0
2025-10-02 01:00:00,17.595000000000002,96.95,5.665,16.540000000000003,0.01
2025-10-02 02:00:00,17.59,96.9,5.53,32.980000000000004,0.02
2025-10-02 03:00:00,17.585,96.85,5.395,49.42,0.030000000000000002
2025-10-02 04:00:00,17.580000000000002,96.8,5.26,65.86,0.04
2025-10-02 05:00:00,17.575000000000003,96.75,5.125,82.3,0.05
2025-10-02 06:00:00,17.57,96.7,4.99,98.74,0.060000000000000005
2025-10-02 07:00:00,17.565,96.65,4.855,115.17999999999999,0.07
2025-10-02 08:00:00,17.560000000000002,96.6,4.72,131.62,0.08
2025-10-02 09:00:00,17.555,96.55,4.585,148.06,0.09000000000000001
2025-10-02 10:00:00,17.55,96.5,4.45,164.5,0.1
2025-10-02 11:00:00,18.3,95.0,4.7,546.0,0.4
2025-10-02 12:00:00,20.0,88.0,2.3,850.5,0.0
2025-10-02 13:00:00,21.5,86.0,1.7,1083.5,0.0
2025-10-02 14:00:00,22.1,79.0,2.2,1914.1,0.0
2025-10-02 15:00:00,22.1,82.0,2.2,1567.9,0.0
2025-10-02 16:00:00,22.0,79.0,3.4,1273.3,0.0
2025-10-02 17:00:00,21.3,82.0,4.1,864.8,0.0
2025-10-02 18:00:00,20.4,87.0,3.7,696.9,0.0
2025-10-02 19:00:00,19.4,90.0,4.8,423.3,0.0
2025-10-02 20:00:00,17.9,96.0,5.4,131.0,0.0
2025-10-02 21:00:00,17.9,95.0,4.8,9.8,0.0
2025-10-02 22:00:00,17.8,96.0,4.5,5.25,0.0
2025-10-02 23:00:00,17.6,97.0,4.9,0.7,0.0
2025-10-03 00:00:00,17.6,97.0,3.8,0.4,0.0
2025-10-03 01:00:00,17.62,96.95,3.7449999999999997,15.890000000000002,0.0
2025-10-03 02:00:00,17.64,96.9,3.69,31.380000000000003,0.0
2025-10-03 03:00:00,17.66,96.85,3.635,46.870000000000005,0.0
2025-10-03 04:00:00,17.68,96.8,3.58,62.36000000000001,0.0
2025-10-03 05:00:00,17.700000000000003,96.75,3.525,77.85000000000001,0.0
2025-10-03 06:00:00,17.720000000000002,96.7,3.4699999999999998,93.34000000000002,0.0
2025-10-03 07:00:00,17.740000000000002,96.65,3.415,108.83000000000001,0.0
2025-10-03 08:00:00,17.76,96.6,3.36,124.32000000000002,0.0
2025-10-03 09:00:00,17.78,96.55,3.3049999999999997,139.81000000000003,0.0
2025-10-03 10:00:00,17.8,96.5,3.25,155.3,0.0
2025-10-03 11:00:00,18.5,89.0,2.5,537.7,0.0
2025-10-03 12:00:00,20.8,79.0,2.0,866.9,0.0
2025-10-03 13:00:00,21.0,73.0,3.4,1008.1,0.0
2025-10-03 14:00:00,21.1,74.0,2.1,1477.8,0.0
2025-10-03 15:00:00,23.3,63.0,1.9,2329.0,0.0
2025-10-03 16:00:00,22.3,72.0,2.2,1582.5,0.0
2025-10-03 17:00:00,22.8,65.0,2.2,1434.0,0.0
2025-10-03 18:00:00,21.4,70.0,1.8,971.7,0.0
2025-10-03 19:00:00,20.9,74.0,1.6,432.7,0.0
2025-10-03 20:00:00,18.7,87.5,2.6,107.6,0.0
2025-10-03 21:00:00,18.6,81.0,1.8,5.7,0.0
2025-10-03 22:00:00,17.7,83.0,2.1,3.8333333333333335,0.0
2025-10-03 23:00:00,17.4,88.0,1.6,1.9666666666666668,0.0
2025-10-04 00:00:00,17.2,93.0,2.3,0.1,0.0
2025-10-04 01:00:00,17.21,93.35,2.295,18.110000000000003,0.0
2025-10-04 02:00:00,17.22,93.7,2.29,36.120000000000005,0.0
2025-10-04 03:00:00,17.23,94.05,2.2849999999999997,54.13,0.0
2025-10-04 04:00:00,17.24,94.4,2.28,72.14,0.0
2025-10-04 05:00:00,17.25,94.75,2.275,90.15,0.0
2025-10-04 06:00:00,17.26,95.1,2.27,108.16,0.0
2025-10-04 07:00:00,17.27,95.45,2.265,126.17,0.0
2025-10-04 08:00:00,17.28,95.8,2.26,144.18,0.0
2025-10-04 09:00:00,17.29,96.15,2.255,162.19,0.0
2025-10-04 10:00:00,17.3,96.5,2.25,180.20000000000002,0.0
2025-10-04 11:00:00,19.4,87.0,2.1,680.8,0.0
2025-10-04 12:00:00,21.7,78.0,2.6,1156.9,0.0
2025-10-04 13:00:00,23.0,72.0,2.3,1355.7,0.0
2025-10-04 14:00:00,23.4,66.0,2.5,1914.9,0.0
2025-10-04 15:00:00,23.4,70.0,2.5,2158.1,0.0
2025-10-04 16:00:00,24.6,67.0,2.3,1718.6,0.0
2025-10-04 17:00:00,23.2,64.0,2.2,1652.4,0.0
2025-10-04 18:00:00,23.1,65.0,2.2,1501.5,0.0
2025-10-04 19:00:00,21.9,69.0,2.2,816.1,0.0
2025-10-04 20:00:00,18.6,84.0,2.3,155.3,0.0
2025-10-04 21:00:00,18.9,80.0,2.2,3.2,0.0
2025-10-04 22:00:00,18.4,84.0,2.6,17.74615384615385,0.0
2025-10-04 23:00:00,17.6,93.0,2.7,32.292307692307695,0.0
2025-10-05 00:00:00,17.6,95.0,1.4,46.838461538461544,0.0
2025-10-05 01:00:00,17.595000000000002,95.25,1.4949999999999999,61.384615384615394,0.0
2025-10-05 02:00:00,17.59,95.5,1.5899999999999999,75.93076923076924,0.0
2025-10-05 03:00:00,17.585,95.75,1.685,90.47692307692309,0.0
2025-10-05 04:00:00,17.58,96.0,1.78,105.02307692307694,0.0
2025-10-05 05:00:00,17.575,96.25,1.875,119.56923076923078,0.0
2025-10-05 06:00:00,17.57,96.5,1.97,134.1153846153846,0.0
2025-10-05 07:00:00,17.564999999999998,96.75,2.065,148.66153846153847,0.0
2025-10-05 08:00:00,17.56,97.0,2.16,163.20769230769233,0.0
2025-10-05 09:00:00,17.554999999999996,97.25,2.255,177.75384615384615,0.0
2025-10-05 10:00:00,17.549999999999997,97.5,2.35,192.3,0.0
2025-10-05 11:00:00,18.2,97.0,1.8,525.8,0.4
2025-10-05 12:00:00,19.8,91.0,2.3,936.1,0.2
2025-10-05 13:00:00,19.9,95.0,2.5,1269.8,0.2
2025-10-05 14:00:00,21.2,85.0,2.2,1571.0,0.0
2025-10-05 15:00:00,21.7,82.0,2.4,1301.7,0.0
2025-10-05 16:00:00,21.9,77.0,2.3,1333.9,0.0
2025-10-05 17:00:00,22.2,77.0,2.2,1412.5,0.0
2025-10-05 18:00:00,21.0,77.0,2.9,891.1,0.0
2025-10-05 19:00:00,20.4,83.0,3.3,900.5,0.0
2025-10-05 20:00:00,17.450000000000003,96.0,2.95,135.2,0.2
2025-10-05 21:00:00,17.5,96.0,3.4,5.2,0.2
2025-10-05 22:00:00,17.3,96.0,2.0,27.592307692307692,0.0
2025-10-05 23:00:00,17.6,97.0,1.7,49.98461538461539,0.0
2025-10-06 00:00:00,17.5,97.0,3.0,72.37692307692308,0.0
2025-10-06 01:00:00,17.505,96.85,2.94,94.76923076923077,0.0
2025-10-06 02:00:00,17.51,96.7,2.88,117.16153846153847,0.0
2025-10-06 03:00:00,17.515,96.55,2.82,139.55384615384614,0.0
2025-10-06 04:00:00,17.52,96.4,2.76,161.94615384615383,0.0
2025-10-06 05:00:00,17.525,96.25,2.7,184.33846153846153,0.0
2025-10-06 06:00:00,17.53,96.1,2.6399999999999997,206.73076923076923,0.0
2025-10-06 07:00:00,17.535,95.95,2.58,229.12307692307692,0.0
2025-10-06 08:00:00,17.54,95.8,2.52,251.51538461538462,0.0
2025-10-06 09:00:00,17.545,95.65,2.46,273.9076923076923,0.0
2025-10-06 10:00:00,17.55,95.5,2.4,296.3,0.0
2025-10-06 11:00:00,18.3,92.0,1.5,542.5,0.0
2025-10-06 12:00:00,20.0,85.0,2.3,1001.1,0.0
2025-10-06 13:00:00,18.2,93.0,2.2,826.1,0.4
2025-10-06 14:00:00,21.7,80.0,1.3,1848.8,0.0
2025-10-06 15:00:00,22.7,74.0,2.0,1535.4,0.0
2025-10-06 16:00:00,23.4,70.0,1.9,1928.7,0.0
2025-10-06 17:00:00,23.6,63.0,2.2,1946.5,0.0
2025-10-06 18:00:00,22.6,68.0,2.2,1225.1,0.0
2025-10-06 19:00:00,21.9,74.0,1.3,684.4,0.0
2025-10-06 20:00:00,18.6,89.5,2.4000000000000004,99.7,0.0
2025-10-06 21:00:00,19.6,86.0,1.6,4.5,0.0
2025-10-06 22:00:00,18.7,88.0,2.5,29.307692307692307,0.0
2025-10-06 23:00:00,18.0,93.0,2.4,54.11538461538461,0.0
2025-10-07 00:00:00,17.7,96.0,2.2,78.92307692307692,0.0
2025-10-07 01:00:00,17.7,96.1,2.2,103.73076923076923,0.0
2025-10-07 02:00:00,17.7,96.2,2.2,128.53846153846155,0.0
2025-10-07 03:00:00,17.7,96.3,2.2,153.34615384615384,0.0
2025-10-07 04:00:00,17.7,96.4,2.2,178.15384615384616,0.0
2025-10-07 05:00:00,17.7,96.5,2.2,202.96153846153845,0.0
2025-10-07 06:00:00,17.7,96.6,2.2,227.76923076923077,0.0
2025-10-07 07:00:00,17.7,96.7,2.2,252.5769230769231,0.0
2025-10-07 08:00:00,17.7,96.8,2.2,277.3846153846154,0.0
2025-10-07 09:00:00,17.7,96.9,2.2,302.1923076923077,0.0
2025-10-07 10:00:00,17.7,97.0,2.2,327.0,0.0
2025-10-07 11:00:00,18.9,90.0,2.2,765.2,0.0
2025-10-07 12:00:00,20.4,80.0,2.1,1171.6,0.0
2025-10-07 13:00:00,22.4,75.0,2.4,1971.7,0.0
2025-10-07 14:00:00,22.8,65.0,2.5,2619.0,0.0
2025-10-07 15:00:00,24.4,66.0,2.4,2913.5,0.0
2025-10-07 16:00:00,24.7,58.0,2.1,2857.5,0.0
2025-10-07 17:00:00,25.1,60.0,1.6,2139.2,0.0
2025-10-07 18:00:00,24.1,63.0,1.8,1683.5,0.0
2025-10-07 19:00:00,22.7,70.0,2.0,903.2,0.0
2025-10-07 20:00:00,19.049999999999997,88.5,2.25,58.25,0.6
2025-10-07 21:00:00,19.8,85.0,2.8,4.1,0.0
2025-10-07 22:00:00,18.8,90.0,3.6,20.915384615384617,0.0
2025-10-07 23:00:00,18.1,90.0,3.0,37.73076923076923,0.0
2025-10-08 00:00:00,17.3,92.0,2.6,54.54615384615385,0.0
2025-10-08 01:00:00,17.4,91.75,2.6,71.36153846153846,0.0
2025-10-08 02:00:00,17.5,91.5,2.6,88.17692307692307,0.0
2025-10-08 03:00:00,17.6,91.25,2.6,104.99230769230769,0.0
2025-10-08 04:00:00,17.7,91.0,2.6,121.8076923076923,0.0
2025-10-08 05:00:00,17.799999999999997,90.75,2.6,138.62307692307692,0.0
2025-10-08 06:00:00,17.9,90.5,2.6,155.43846153846152,0.0
2025-10-08 07:00:00,18.0,90.25,2.6,172.25384615384615,0.0
2025-10-08 08:00:00,18.099999999999998,90.0,2.6,189.06923076923076,0.0
2025-10-08 09:00:00,18.199999999999996,89.75,2.6,205.8846153846154,0.0
2025-10-08 10:00:00,18.299999999999997,89.5,2.6,222.7,0.0
2025-10-08 11:00:00,21.0,80.0,2.2,512.6,0.0
2025-10-08 12:00:00,22.4,72.0,2.0,1185.5,0.0
2025-10-08 13:00:00,23.8,69.0,2.3,1683.7,0.0
2025-10-08 14:00:00,25.2,64.0,2.2,2648.4,0.0
2025-10-08 15:00:00,23.6,70.0,1.7,1542.0,0.0
2025-10-08 16:00:00,25.8,63.0,1.9,1760.5,0.0
2025-10-08 17:00:00,25.7,66.0,2.0,2291.6,0.0
2025-10-08 18:00:00,24.1,69.0,2.2,1284.9,0.0
2025-10-08 19:00:00,22.9,75.0,3.4,957.4,0.0
2025-10-08 20:00:00,19.1,90.5,3.0,142.1,0.0
2025-10-08 21:00:00,20.0,92.0,3.5,5.5,0.0
2025-10-08 22:00:00,19.4,94.0,3.1,17.946153846153848,0.0
2025-10-08 23:00:00,19.1,96.0,2.9,30.392307692307693,0.0
2025-10-09 00:00:00,18.9,97.0,2.1,42.83846153846154,0.0
2025-10-09 01:00:00,18.945,96.85,2.1100000000000003,55.284615384615385,0.0
2025-10-09 02:00:00,18.99,96.7,2.12,67.73076923076923,0.0
2025-10-09 03:00:00,19.035,96.55,2.13,80.17692307692307,0.0
2025-10-09 04:00:00,19.08,96.4,2.14,92.62307692307692,0.0
2025-10-09 05:00:00,19.125,96.25,2.1500000000000004,105.06923076923077,0.0
2025-10-09 06:00:00,19.17,96.1,2.16,117.51538461538462,0.0
2025-10-09 07:00:00,19.215,95.95,2.17,129.96153846153845,0.0
2025-10-09 08:00:00,19.26,95.8,2.18,142.40769230769232,0.0
2025-10-09 09:00:00,19.305,95.65,2.1900000000000004,154.85384615384615,0.0
2025-10-09 10:00:00,19.35,95.5,2.2,167.3,0.0
2025-10-09 11:00:00,21.1,88.0,2.2,628.9,0.0
2025-10-09 12:00:00,21.1,85.0,2.1,850.4,0.0
2025-10-09 13:00:00,23.0,74.0,2.3,1149.0,0.0
2025-10-09 14:00:00,25.0,66.0,1.5,1514.0,0.0
2025-10-09 15:00:00,23.5,73.0,2.0,1985.6,0.0
2025-10-09 16:00:00,24.4,69.0,3.5,2099.7,0.0
2025-10-09 17:00:00,25.0,69.0,2.1,1439.5,0.0
2025-10-09 18:00:00,24.0,74.0,2.7,1549.7,0.0
2025-10-09 19:00:00,20.6,86.0,3.4,573.0,0.0
2025-10-09 20:00:00,19.2,92.5,3.05,61.949999999999996,0.0
2025-10-09 21:00:00,19.2,93.0,2.3,5.2,0.0
2025-10-09 22:00:00,18.9,93.0,2.9,17.523076923076925,0.0
2025-10-09 23:00:00,18.5,94.0,3.0,29.846153846153847,0.0
2025-10-10 00:00:00,18.4,95.0,2.8,42.16923076923077,0.0
2025-10-10 01:00:00,18.384999999999998,95.2,2.7649999999999997,54.4923076923077,0.01
2025-10-10 02:00:00,18.369999999999997,95.4,2.73,66.81538461538462,0.02
2025-10-10 03:00:00,18.355,95.6,2.695,79.13846153846154,0.030000000000000002
2025-10-10 04:00:00,18.34,95.8,2.66,91.46153846153847,0.04
2025-10-10 05:00:00,18.325,96.0,2.625,103.78461538461539,0.05
2025-10-10 06:00:00,18.31,96.2,2.59,116.10769230769232,0.060000000000000005
2025-10-10 07:00:00,18.294999999999998,96.4,2.555,128.43076923076924,0.07
2025-10-10 08:00:00,18.28,96.6,2.52,140.75384615384615,0.08
2025-10-10 09:00:00,18.265,96.8,2.4850000000000003,153.07692307692307,0.09000000000000001
2025-10-10 10:00:00,18.25,97.0,2.45,165.4,0.1
2025-10-10 11:00:00,19.0,95.0,1.8,497.6,0.0
2025-10-10 12:00:00,19.4,89.0,2.6,471.5,0.0
2025-10-10 13:00:00,19.0,93.0,1.4,521.0,0.2
2025-10-10 14:00:00,21.0,90.0,1.3,671.0,0.0
2025-10-10 15:00:00,22.2,78.0,2.3,1520.5,0.0
2025-10-10 16:00:00,22.5,77.0,2.2,1285.5,0.0
2025-10-10 17:00:00,24.5,67.0,1.5,1738.5,0.0
2025-10-10 18:00:00,24.3,68.0,1.6,1185.3,0.2
2025-10-10 19:00:00,22.1,77.0,2.2,835.0,0.0
2025-10-10 20:00:00,19.4,88.5,2.6,194.3,0.0
2025-10-10 21:00:00,19.2,89.0,1.4,9.3,0.0
2025-10-10 22:00:00,19.0,93.0,1.8,6.333333333333334,0.0
2025-10-10 23:00:00,18.5,95.0,2.7,3.366666666666667,0.0
2025-10-11 00:00:00,18.2,96.0,2.2,0.4,0.0
2025-10-11 01:00:00,18.2,96.1,2.17,15.135,0.0
2025-10-11 02:00:00,18.2,96.2,2.14,29.869999999999997,0.0
2025-10-11 03:00:00,18.2,96.3,2.11,44.605,0.0
2025-10-11 04:00:00,18.2,96.4,2.08,59.339999999999996,0.0
2025-10-11 05:00:00,18.2,96.5,2.05,74.075,0.0
2025-10-11 06:00:00,18.2,96.6,2.02,88.81,0.0
2025-10-11 07:00:00,18.2,96.7,1.99,103.545,0.0
2025-10-11 08:00:00,18.2,96.8,1.96,118.28,0.0
2025-10-11 09:00:00,18.2,96.9,1.93,133.015,0.0
2025-10-11 10:00:00,18.2,97.0,1.9,147.75,0.0
2025-10-11 11:00:00,19.9,92.0,2.2,493.8,0.0
2025-10-11 12:00:00,22.5,76.0,1.6,1329.2,0.0
2025-10-11 13:00:00,23.5,70.0,2.5,1543.6,0.0
2025-10-11 14:00:00,24.5,66.0,2.8,2147.9,0.0
2025-10-11 15:00:00,25.4,64.0,2.7,2662.5,0.2
2025-10-11 16:00:00,25.0,66.0,2.0,2541.3,0.0
2025-10-11 17:00:00,24.9,62.0,2.3,1728.0,0.0
2025-10-11 18:00:00,24.4,60.0,1.7,1633.4,0.0
2025-10-11 19:00:00,23.5,63.0,2.0,862.7,0.0
2025-10-11 20:00:00,19.75,86.5,2.45,115.4,0.0
2025-10-11 21:00:00,19.9,87.0,2.8,4.4,0.0
2025-10-11 22:00:00,19.4,94.0,2.6,35.2,0.0
2025-10-11 23:00:00,18.8,95.0,3.7,66.0,0.0
2025-10-12 00:00:00,18.5,94.0,1.7,96.80000000000001,0.0
2025-10-12 01:00:00,18.515,94.3,1.7,127.60000000000001,0.0
2025-10-12 02:00:00,18.53,94.6,1.7,158.4,0.0
2025-10-12 03:00:00,18.544999999999998,94.9,1.7,189.20000000000002,0.0
2025-10-12 04:00:00,18.56,95.2,1.7,220.0,0.0
2025-10-12 05:00:00,18.575,95.5,1.7,250.8,0.0
2025-10-12 06:00:00,18.59,95.8,1.7,281.59999999999997,0.0
2025-10-12 07:00:00,18.605,96.1,1.7,312.4,0.0
2025-10-12 08:00:00,18.619999999999997,96.4,1.7,343.2,0.0
2025-10-12 09:00:00,18.634999999999998,96.7,1.7,374.0,0.0
2025-10-12 10:00:00,18.65,97.0,1.7,404.8,0.0
2025-10-12 11:00:00,20.6,86.0,2.2,690.1,0.0
2025-10-12 12:00:00,21.3,81.0,2.7,1061.8,0.0
2025-10-12 13:00:00,22.5,76.0,2.0,1484.4,0.0
2025-10-12 14:00:00,23.7,71.0,2.1,2077.4,0.0
2025-10-12 15:00:00,25.4,68.0,2.3,2416.4,0.0
2025-10-12 16:00:00,24.2,69.0,2.9,2385.3,0.0
2025-10-12 17:00:00,24.3,68.0,2.3,1765.9,0.0
2025-10-12 18:00:00,24.3,66.0,2.4,1681.1,0.0
2025-10-12 19:00:00,23.1,72.0,3.0,915.7,0.0
2025-10-12 20:00:00,20.05,87.5,2.0999999999999996,55.7,0.0
2025-10-12 21:00:00,20.2,84.0,2.5,3.7,0.0
2025-10-12 22:00:00,19.4,92.0,3.4,30.33846153846154,0.0
2025-10-12 23:00:00,19.2,95.0,2.4,56.976923076923086,0.0
2025-10-13 00:00:00,18.7,95.0,2.4,83.61538461538463,0.0
2025-10-13 01:00:00,18.689999999999998,94.9,2.315,110.25384615384617,0.0
2025-10-13 02:00:00,18.68,94.8,2.23,136.8923076923077,0.0
2025-10-13 03:00:00,18.67,94.7,2.145,163.53076923076924,0.0
2025-10-13 04:00:00,18.66,94.6,2.06,190.16923076923078,0.0
2025-10-13 05:00:00,18.65,94.5,1.975,216.80769230769232,0.0
2025-10-13 06:00:00,18.64,94.4,1.8900000000000001,243.44615384615386,0.0
2025-10-13 07:00:00,18.630000000000003,94.3,1.8050000000000002,270.0846153846154,0.0
2025-10-13 08:00:00,18.62,94.2,1.72,296.7230769230769,0.0
2025-10-13 09:00:00,18.61,94.1,1.635,323.3615384615385,0.0
2025-10-13 10:00:00,18.6,94.0,1.55,350.0,0.0
2025-10-13 11:00:00,20.1,88.0,2.5,520.6,0.0
2025-10-13 12:00:00,22.6,78.0,3.1,1298.0,0.0
2025-10-13 13:00:00,23.5,74.0,2.3,2057.0,0.0
2025-10-13 14:00:00,23.7,68.0,2.4,2629.7,0.0
2025-10-13 15:00:00,23.4,76.0,3.1,2048.5,0.0
2025-10-13 16:00:00,24.1,68.0,3.3,2407.8,0.0
2025-10-13 17:00:00,24.4,64.0,3.8,2126.7,0.0
2025-10-13 18:00:00,24.3,64.0,2.7,1562.4,0.0
2025-10-13 19:00:00,22.1,77.0,3.4,693.7,0.0
2025-10-13 20:00:00,19.6,90.0,2.0999999999999996,167.9,0.0
2025-10-13 21:00:00,19.5,91.0,3.3,7.4,0.0
2025-10-13 22:00:00,19.0,94.0,2.5,30.56923076923077,0.0
2025-10-13 23:00:00,18.8,93.0,2.1,53.73846153846154,0.0
2025-10-14 00:00:00,18.2,95.0,2.0,76.90769230769233,0.0
2025-10-14 01:00:00,18.22,94.95,2.05,100.0769230769231,0.0
2025-10-14 02:00:00,18.24,94.9,2.1,123.24615384615387,0.0
2025-10-14 03:00:00,18.259999999999998,94.85,2.15,146.41538461538465,0.0
2025-10-14 04:00:00,18.279999999999998,94.8,2.2,169.5846153846154,0.0
2025-10-14 05:00:00,18.299999999999997,94.75,2.25,192.75384615384618,0.0
2025-10-14 06:00:00,18.32,94.7,2.3,215.92307692307696,0.0
2025-10-14 07:00:00,18.34,94.65,2.35,239.09230769230774,0.0
2025-10-14 08:00:00,18.36,94.6,2.4,262.26153846153846,0.0
2025-10-14 09:00:00,18.38,94.55,2.45,285.4307692307693,0.0
2025-10-14 10:00:00,18.4,94.5,2.5,308.6,0.0
2025-10-14 11:00:00,19.5,89.0,2.7,672.6,0.0
2025-10-14 12:00:00,22.0,75.0,3.2,1239.6,0.0
2025-10-14 13:00:00,25.4,58.0,2.7,2492.2,0.0
2025-10-14 14:00:00,26.4,54.0,3.0,2994.5,0.0
2025-10-14 15:00:00,25.0,62.0,3.1,2865.4,0.0
2025-10-14 16:00:00,25.3,60.0,2.9,2612.5,0.0
2025-10-14 17:00:00,24.6,62.0,2.9,1875.4,0.0
2025-10-14 18:00:00,24.3,62.0,2.5,1236.1,0.0
2025-10-14 19:00:00,22.2,73.0,3.2,783.8,0.0
2025-10-14 20:00:00,19.5,86.5,2.5,114.5,0.0
2025-10-14 21:00:00,19.5,87.0,3.3,4.2,0.0
2025-10-14 22:00:00,18.6,92.0,3.2,28.892307692307693,0.0
2025-10-14 23:00:00,18.2,95.0,3.5,53.58461538461539,0.0
2025-10-15 00:00:00,18.0,95.0,2.5,78.27692307692308,0.0
2025-10-15 01:00:00,18.045,95.1,2.475,102.96923076923078,0.0
2025-10-15 02:00:00,18.09,95.2,2.45,127.66153846153847,0.0
2025-10-15 03:00:00,18.134999999999998,95.3,2.425,152.35384615384615,0.0
2025-10-15 04:00:00,18.18,95.4,2.4,177.04615384615383,0.0
2025-10-15 05:00:00,18.225,95.5,2.375,201.73846153846154,0.0
2025-10-15 06:00:00,18.27,95.6,2.35,226.43076923076922,0.0
2025-10-15 07:00:00,18.314999999999998,95.7,2.325,251.12307692307692,0.0
2025-10-15 08:00:00,18.36,95.8,2.3,275.81538461538463,0.0
2025-10-15 09:00:00,18.405,95.9,2.275,300.5076923076923,0.0
2025-10-15 10:00:00,18.45,96.0,2.25,325.2,0.0
2025-10-15 11:00:00,20.0,87.0,2.6,577.7,0.0
2025-10-15 12:00:00,21.8,79.0,2.3,1152.0,0.0
2025-10-15 13:00:00,23.4,69.0,3.0,2067.5,0.0
2025-10-15 14:00:00,23.6,65.0,2.6,2531.9,0.0
2025-10-15 15:00:00,25.2,56.0,2.1,2357.2,0.0
2025-10-15 16:00:00,24.1,60.0,2.4,2163.9,0.0
2025-10-15 17:00:00,24.8,55.0,2.4,2017.3,0.0
2025-10-15 18:00:00,24.7,60.0,2.2,1415.8,0.0
2025-10-15 19:00:00,23.0,62.0,2.2,583.4,0.0
2025-10-15 20:00:00,19.4,87.0,2.0,107.6,0.0
2025-10-15 21:00:00,20.0,83.0,1.8,6.4,0.0
2025-10-15 22:00:00,19.0,85.0,1.8,37.4,0.0
2025-10-15 23:00:00,18.1,89.0,2.2,68.4,0.0
2025-10-16 00:00:00,17.6,94.0,1.3,99.4,0.0
2025-10-16 01:00:00,17.64,93.95,1.355,130.4,0.0
2025-10-16 02:00:00,17.68,93.9,1.4100000000000001,161.4,0.0
2025-10-16 03:00:00,17.720000000000002,93.85,1.465,192.4,0.0
2025-10-16 04:00:00,17.76,93.8,1.52,223.4,0.0
2025-10-16 05:00:00,17.8,93.75,1.5750000000000002,254.4,0.0
2025-10-16 06:00:00,17.84,93.7,1.6300000000000001,285.4,0.0
2025-10-16 07:00:00,17.88,93.65,1.685,316.4,0.0
2025-10-16 08:00:00,17.92,93.6,1.7400000000000002,347.4,0.0
2025-10-16 09:00:00,17.96,93.55,1.7950000000000002,378.4,0.0
2025-10-16 10:00:00,18.0,93.5,1.85,409.4,0.0
2025-10-16 11:00:00,19.5,86.0,1.4,602.8,0.0
2025-10-16 12:00:00,18.7,93.0,2.4,851.9,0.0
2025-10-16 13:00:00,21.2,80.0,2.0,1099.7,0.0
2025-10-16 14:00:00,22.8,69.0,2.9,1374.6,0.0
2025-10-16 15:00:00,24.5,63.0,2.5,1879.0,0.0
2025-10-16 16:00:00,23.1,62.0,2.6,1806.7,0.0
2025-10-16 17:00:00,23.5,60.0,2.1,1835.7,0.0
2025-10-16 18:00:00,24.0,59.0,2.0,1683.9,0.0
2025-10-16 19:00:00,22.0,65.0,2.3,987.7,0.0
2025-10-16 20:00:00,18.9,85.0,1.9,91.3,0.0
2025-10-16 21:00:00,19.1,77.0,2.8,3.0,0.0
2025-10-16 22:00:00,18.3,85.0,3.8,39.34615384615385,0.0
2025-10-16 23:00:00,17.6,91.0,2.7,75.6923076923077,0.0
2025-10-17 00:00:00,17.6,93.0,1.5,112.03846153846155,0.0
2025-10-17 01:00:00,17.68,92.65,1.555,148.3846153846154,0.0
2025-10-17 02:00:00,17.76,92.3,1.6099999999999999,184.73076923076923,0.0
2025-10-17 03:00:00,17.84,91.95,1.665,221.0769230769231,0.0
2025-10-17 04:00:00,17.92,91.6,1.72,257.4230769230769,0.0
2025-10-17 05:00:00,18.0,91.25,1.775,293.7692307692308,0.0
2025-10-17 06:00:00,18.08,90.9,1.8299999999999998,330.11538461538464,0.0
2025-10-17 07:00:00,18.16,90.55,1.8849999999999998,366.46153846153845,0.0
2025-10-17 08:00:00,18.24,90.2,1.94,402.8076923076923,0.0
2025-10-17 09:00:00,18.32,89.85,1.9949999999999999,439.1538461538462,0.0
2025-10-17 10:00:00,18.4,89.5,2.05,475.5,0.0
2025-10-17 11:00:00,20.7,83.0,1.2,659.9,0.0
2025-10-17 12:00:00,21.7,75.0,1.9,1232.1,0.0
2025-10-17 13:00:00,20.9,84.0,2.3,1250.3,0.0
2025-10-17 14:00:00,22.1,80.0,1.8,1155.6,0.0
2025-10-17 15:00:00,23.5,79.0,1.7,1594.8,0.0
2025-10-17 16:00:00,24.4,70.0,2.1,1852.1,0.0
2025-10-17 17:00:00,24.3,67.0,2.1,2000.8,0.0
2025-10-17 18:00:00,24.1,70.0,2.2,1522.6,0.0
2025-10-17 19:00:00,21.5,85.0,2.7,878.2,0.0
2025-10-17 20:00:00,18.85,92.5,2.7,155.6,0.0
2025-10-17 21:00:00,19.4,94.0,4.1,6.3,0.0
2025-10-17 22:00:00,18.9,96.0,2.5,3.25,0.0
2025-10-17 23:00:00,18.5,96.0,3.3,0.2,0.0
2025-10-18 00:00:00,18.4,97.0,2.7,35.38181818181819,0.0
2025-10-18 01:00:00,18.404999999999998,96.8,2.665,70.56363636363638,0.0
